"Date","Time","Open","High","Low","Close","Up","Down","Volume"
06/02/2025,19:45,5916.00,5917.00,5910.75,5912.00,1726,2300,4026.00
06/02/2025,19:50,5912.00,5916.50,5911.75,5912.75,2077,1814,3891.00
06/02/2025,19:55,5912.50,5922.75,5912.25,5922.25,4633,2681,7314.00
06/02/2025,20:00,5922.00,5922.50,5919.50,5920.75,2089,2198,4287.00
06/02/2025,20:05,5920.75,5926.00,5920.00,5922.50,5003,4248,9251.00
06/02/2025,20:10,5922.50,5926.50,5921.75,5926.50,2605,2070,4675.00
06/02/2025,20:15,5926.50,5927.00,5921.00,5921.00,2413,3156,5569.00
06/02/2025,20:20,5921.50,5924.75,5921.25,5923.00,2172,2184,4356.00
06/02/2025,20:25,5922.75,5923.00,5918.50,5921.75,2825,3129,5954.00
06/02/2025,20:30,5921.75,5923.25,5917.50,5919.00,2217,2465,4682.00
06/02/2025,20:35,5919.00,5922.75,5918.50,5920.00,3086,2425,5511.00
06/02/2025,20:40,5920.00,5922.00,5917.75,5921.00,1961,1830,3791.00
06/02/2025,20:45,5921.25,5921.50,5917.75,5918.75,1767,1944,3711.00
06/02/2025,20:50,5918.75,5919.75,5916.75,5917.75,1978,2279,4257.00
06/02/2025,20:55,5917.50,5918.25,5915.50,5917.75,2031,2548,4579.00
06/02/2025,21:00,5917.50,5922.25,5916.50,5920.25,3422,2373,5795.00
06/02/2025,21:05,5920.25,5923.75,5918.75,5920.75,4153,3733,7886.00
06/02/2025,21:10,5920.50,5923.00,5915.75,5918.75,3618,4190,7808.00
06/02/2025,21:15,5919.00,5925.25,5918.25,5923.50,3907,2727,6634.00
06/02/2025,21:20,5923.75,5933.25,5923.50,5929.25,8782,5888,14670.00
06/02/2025,21:25,5929.50,5938.00,5928.25,5933.25,7807,6850,14657.00
06/02/2025,21:30,5933.50,5936.75,5933.00,5936.00,3420,2792,6212.00
06/02/2025,21:35,5936.00,5938.50,5934.00,5934.25,3388,3061,6449.00
06/02/2025,21:40,5934.50,5936.50,5932.25,5935.00,2440,2813,5253.00
06/02/2025,21:45,5935.25,5937.75,5932.50,5936.50,2768,2472,5240.00
06/02/2025,21:50,5936.50,5937.00,5935.00,5935.25,1168,1024,2192.00
06/02/2025,21:55,5935.00,5938.00,5933.75,5937.00,1952,1736,3688.00
06/02/2025,22:00,5936.75,5940.50,5936.25,5939.50,3479,2133,5612.00
06/02/2025,22:05,5939.50,5942.50,5939.00,5941.00,3460,2280,5740.00
06/02/2025,22:10,5941.25,5942.75,5938.00,5940.00,2934,3412,6346.00
06/02/2025,22:15,5940.25,5942.00,5938.50,5939.25,2027,1902,3929.00
06/02/2025,22:20,5939.25,5940.75,5938.25,5939.75,2010,1645,3655.00
06/02/2025,22:25,5939.75,5948.00,5938.50,5946.00,6530,3453,9983.00
06/02/2025,22:30,5946.00,5946.25,5943.50,5944.75,3041,3133,6174.00
06/02/2025,22:35,5944.75,5944.75,5939.75,5940.50,3012,3525,6537.00
06/02/2025,22:40,5940.25,5942.75,5939.00,5940.25,2971,2842,5813.00
